@ BLR_STAT 189 2024 10 05 15:30:06.585 HG:      2     -2     13 XYZ:      6      0    107 Bo:  9682 7605 bt: 3283 gy:     2     0     1 ang:   1480      5 vel    -41 AGL     852 CRC: 17DB
@ BLR_STAT 189 2024 10 05 15:30:06.805 HG:      0      3     16 XYZ:      7     -9    130 Bo:  9686 7604 bt: 3283 gy:     0     0    -2 ang:   1521      5 vel    -47 AGL     843 CRC: BB60
@ BLR_STAT 189 2024 10 05 15:30:07.025 HG:     -7     -2      7 XYZ:     11     -9    161 Bo:  9689 7606 bt: 3284 gy:     0     0     0 ang:   1554      5 vel    -53 AGL     832 CRC: 00E7
@ BLR_STAT 189 2024 10 05 15:30:07.245 HG:      9      0     14 XYZ:     10     -5    185 Bo:  9694 7605 bt: 3285 gy:    -1     0    -1 ang:   1580      5 vel    -59 AGL     820 CRC: 00F2
@ BLR_STAT 189 2024 10 05 15:30:07.465 HG:      1     -3     22 XYZ:     19      0    227 Bo:  9699 7604 bt: 3283 gy:     0     0    -1 ang:   1602      5 vel    -65 AGL     806 CRC: 745E
@ BLR_STAT 189 2024 10 05 15:30:07.685 HG:      2     -4     24 XYZ:     20    -13    261 Bo:  9704 7606 bt: 3283 gy:     0     0     0 ang:   1620      5 vel    -70 AGL     791 CRC: 1C5C
@ BLR_STAT 189 2024 10 05 15:30:07.905 HG:      0     -3     30 XYZ:     11    -11    286 Bo:  9709 7604 bt: 3284 gy:     1     0     0 ang:   1636      5 vel    -75 AGL     775 CRC: 9DC5
@ BLR_STAT 189 2024 10 05 15:30:08.125 HG:     -2     -6     34 XYZ:     22    -17    332 Bo:  9715 7605 bt: 3283 gy:     1     0     0 ang:   1649      6 vel    -80 AGL     758 CRC: 6AD9
@ BLR_STAT 189 2024 10 05 15:30:08.345 HG:    -10      0     38 XYZ:     27    -14    360 Bo:  9722 7605 bt: 3283 gy:    -1     0     1 ang:   1660      6 vel    -85 AGL     740 CRC: 44DA
@ BLR_STAT 189 2024 10 05 15:30:08.565 HG:     -9      0     48 XYZ:     29    -21    398 Bo:  9729 7606 bt: 3282 gy:     1     0     0 ang:   1670      6 vel    -90 AGL     721 CRC: D35E
@ BLR_STAT 189 2024 10 05 15:30:08.785 HG:    -10      1     45 XYZ:     26     -9    439 Bo:  9736 7606 bt: 3281 gy:    -2     0     0 ang:   1679      6 vel    -94 AGL     701 CRC: 5117
@ BLR_STAT 189 2024 10 05 15:30:09.005 HG:     29    -17    503 XYZ:    285   -152   3949 Bo:  9740 7605 bt: 3279 gy:     0     0     0 ang:   1691      6 vel    -46 AGL     687 CRC: 37E7
@ BLR_STAT 189 2024 10 05 15:30:09.225 HG:     19     -5    343 XYZ:    140    -72   1986 Bo:  9743 7604 bt: 3279 gy:     0     0     1 ang:   1708      6 vel    -33 AGL     679 CRC: A509
@ V_MEAS   116  2024 10 05 15:30:09.225 Vbatt:   3280 Curr:      0 Voutputs:     15     14     13     15 CRC: A58F
@ BLR_STAT 189 2024 10 05 15:30:09.445 HG:     15    -13    219 XYZ:     99    -51   1411 Bo:  9746 7605 bt: 3281 gy:     0     0     1 ang:   1724      6 vel    -28 AGL     673 CRC: BDF0
@ BLR_STAT 189 2024 10 05 15:30:09.665 HG:      8    -12    164 XYZ:     86    -45   1195 Bo:  9748 7606 bt: 3282 gy:     0     0     0 ang:   1737      6 vel    -26 AGL     667 CRC: 5A61
@ V_MEAS   116  2024 10 05 15:30:09.665 Vbatt:   3281 Curr:      0 Voutputs:     15     14     14     14 CRC: B25F
@ BLR_STAT 189 2024 10 05 15:30:09.885 HG:      7     -9    125 XYZ:     76    -34   1093 Bo:  9749 7605 bt: 3282 gy:     0    -1     1 ang:   1746      6 vel    -25 AGL     662 CRC: 3046
@ BLR_STAT 189 2024 10 05 15:30:10.105 HG:      9    -12    110 XYZ:     76    -40   1042 Bo:  9751 7605 bt: 3284 gy:     3     0     0 ang:   1751      6 vel    -25 AGL     657 CRC: BC45
@ BLR_STAT 189 2024 10 05 15:30:10.325 HG:      6     -5    110 XYZ:     74    -40   1017 Bo:  9753 7605 bt: 3282 gy:     1     0     0 ang:   1754      6 vel    -24 AGL     652 CRC: 3BE1
@ BLR_STAT 189 2024 10 05 15:30:10.545 HG:      2     -2    103 XYZ:     70    -32   1016 Bo:  9755 7607 bt: 3284 gy:     1     0     1 ang:   1755      6 vel    -24 AGL     647 CRC: E29A
@ BLR_STAT 189 2024 10 05 15:30:10.765 HG:      4     -2     97 XYZ:     62    -43   1000 Bo:  9757 7605 bt: 3284 gy:    -2     0     0 ang:   1756      6 vel    -24 AGL     642 CRC: DCA2
@ BLR_STAT 189 2024 10 05 15:30:10.985 HG:     10      0     89 XYZ:     70    -39    996 Bo:  9758 7605 bt: 3283 gy:     0     0    -3 ang:   1756      6 vel    -24 AGL     637 CRC: F12D
@ BLR_STAT 189 2024 10 05 15:30:11.205 HG:     11     -5    101 XYZ:     71    -44   1004 Bo:  9760 7605 bt: 3283 gy:     0     0     1 ang:   1756      6 vel    -24 AGL     632 CRC: FD99
@ BLR_STAT 189 2024 10 05 15:30:11.425 HG:      0     -7     98 XYZ:     67    -34    994 Bo:  9762 7604 bt: 3282 gy:     0     0    -1 ang:   1756      6 vel    -24 AGL     627 CRC: 40A5
@ BLR_STAT 189 2024 10 05 15:30:11.645 HG:      6     -8     96 XYZ:     75    -33    994 Bo:  9764 7604 bt: 3283 gy:     0     0     0 ang:   1756      6 vel    -24 AGL     622 CRC: 0F2C
@ BLR_STAT 189 2024 10 05 15:30:11.865 HG:      3      0     98 XYZ:     70    -40    995 Bo:  9765 7605 bt: 3283 gy:     1     1     0 ang:   1756      6 vel    -24 AGL     617 CRC: B545
@ BLR_STAT 189 2024 10 05 15:30:12.085 HG:      5      4    106 XYZ:     66    -36    993 Bo:  9767 7605 bt: 3283 gy:     0     0     1 ang:   1756      6 vel    -24 AGL     612 CRC: D478
@ BLR_STAT 189 2024 10 05 15:30:12.305 HG:     10      2    104 XYZ:     68    -31    994 Bo:  9769 7605 bt: 3283 gy:     0     0     1 ang:   1756      6 vel    -24 AGL     607 CRC: BDDC
@ BLR_STAT 189 2024 10 05 15:30:12.525 HG:     -2     -2    106 XYZ:     73    -41    993 Bo:  9771 7605 bt: 3283 gy:     1     0     0 ang:   1756      6 vel    -24 AGL     602 CRC: F66C
@ BLR_STAT 189 2024 10 05 15:30:12.745 HG:     -2     -1    110 XYZ:     77    -39    996 Bo:  9772 7607 bt: 3283 gy:     1     0    -2 ang:   1756      6 vel    -24 AGL     597 CRC: 5226
@ BLR_STAT 189 2024 10 05 15:30:12.965 HG:     -2      2     98 XYZ:     75    -39    993 Bo:  9774 7605 bt: 3283 gy:     0     1     1 ang:   1756      6 vel    -24 AGL     592 CRC: BAA8
@ BLR_STAT 189 2024 10 05 15:30:13.185 HG:      4      2    110 XYZ:     65    -40    996 Bo:  9776 7604 bt: 3283 gy:    -1     0     1 ang:   1756      6 vel    -24 AGL     587 CRC: CB98
@ BLR_STAT 189 2024 10 05 15:30:13.405 HG:     -1    -12    101 XYZ:     75    -33    994 Bo:  9778 7605 bt: 3284 gy:     0     1     0 ang:   1756      6 vel    -25 AGL     582 CRC: 0C30
@ BLR_STAT 189 2024 10 05 15:30:13.625 HG:      4     -8    104 XYZ:     78    -34    998 Bo:  9780 7605 bt: 3284 gy:    -1     0     0 ang:   1756      6 vel    -25 AGL     577 CRC: E3A9
@ BLR_STAT 189 2024 10 05 15:30:13.845 HG:      7    -11    103 XYZ:     71    -36    996 Bo:  9781 7604 bt: 3284 gy:    -2     0     0 ang:   1756      6 vel    -25 AGL     572 CRC: CF6B
